sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,geometry,zone
1132,2023-01-15 19:43:00,37.779196525881645,-122.13726411041485,humidity,0.60922041760616,faulty,POINT (-122.13726411041485 37.779196525881645),Zone C
1119,2023-01-15 19:44:00,37.5246479418816,-122.04228059239398,seismic,67.78528425068404,active,POINT (-122.04228059239398 37.5246479418816),Zone C
1707,2023-01-15 19:46:00,37.31739869673312,-121.81652178010884,humidity,28.16079778566325,faulty,POINT (-121.81652178010884 37.31739869673312),Zone C
1589,2023-01-15 19:48:00,37.51410401836588,-121.5125195730047,flood,60.59393134120714,faulty,POINT (-121.5125195730047 37.51410401836588),Zone C
1902,2023-01-15 19:50:00,37.16710625913444,-121.97015545202552,temp,67.41329746358385,inactive,POINT (-121.97015545202552 37.16710625913444),Zone C
1935,2023-01-15 19:51:00,37.84014104160103,-122.0000362001854,temp,53.23456372078438,faulty,POINT (-122.0000362001854 37.84014104160103),Zone C
1842,2023-01-15 19:52:00,37.84980471080621,-121.7924261215074,seismic,60.499411068878274,faulty,POINT (-121.7924261215074 37.84980471080621),Zone C
1180,2023-01-15 19:55:00,37.66729904179759,-121.65422056996596,temp,70.17271672390515,faulty,POINT (-121.65422056996596 37.66729904179759),Zone C
1521,2023-01-15 20:03:00,37.05217807245066,-121.72835171902956,seismic,85.64928300292694,inactive,POINT (-121.72835171902956 37.05217807245066),Zone C
1595,2023-01-15 20:06:00,37.9752578504453,-122.32274757172632,temp,6.911240585594491,inactive,POINT (-122.32274757172632 37.9752578504453),Zone C
1196,2023-01-15 20:08:00,37.27533716728853,-121.86249822907456,humidity,56.62515708203695,faulty,POINT (-121.86249822907456 37.27533716728853),Zone C
1684,2023-01-15 20:14:00,37.88001174621573,-122.21579526192107,seismic,28.810565697345293,active,POINT (-122.21579526192107 37.88001174621573),Zone C
1411,2023-01-15 20:18:00,37.479811174771086,-121.83321170738216,seismic,31.56734811748748,faulty,POINT (-121.83321170738216 37.479811174771086),Zone C
1265,2023-01-15 20:21:00,37.25270054107253,-121.91991172962416,temp,93.77063967766276,active,POINT (-121.91991172962416 37.25270054107253),Zone C
1822,2023-01-15 20:22:00,37.60869909627569,-122.48484374700892,humidity,36.74783818635829,active,POINT (-122.48484374700892 37.60869909627569),Zone C
1549,2023-01-15 20:23:00,37.09446981888459,-122.23022673841436,humidity,61.777295968085966,active,POINT (-122.23022673841436 37.09446981888459),Zone C
1993,2023-01-15 20:29:00,37.523863705986535,-122.24690522050057,flood,97.44358232650973,inactive,POINT (-122.24690522050057 37.523863705986535),Zone C
1685,2023-01-15 20:33:00,37.229060883674165,-121.95648908542796,seismic,65.48685562608627,faulty,POINT (-121.95648908542796 37.229060883674165),Zone C
1745,2023-01-15 20:37:00,37.82483998268141,-122.4656859887342,flood,90.02156354886358,inactive,POINT (-122.4656859887342 37.82483998268141),Zone C
1977,2023-01-15 20:41:00,37.75955126575216,-122.48479636717472,seismic,93.05913374717404,active,POINT (-122.48479636717472 37.75955126575216),Zone C
1184,2023-01-15 20:47:00,37.54676679953736,-122.22143819749516,temp,97.63012894170348,faulty,POINT (-122.22143819749516 37.54676679953736),Zone C
1636,2023-01-15 20:48:00,37.61251270066997,-121.75391785726272,seismic,89.4758707046963,active,POINT (-121.75391785726272 37.61251270066997),Zone C
1170,2023-01-15 20:57:00,37.12514186898577,-121.85014037670796,flood,92.77287336292584,faulty,POINT (-121.85014037670796 37.12514186898577),Zone C
1280,2023-01-15 21:07:00,37.517590271730896,-121.6905262768687,temp,68.12217219016583,faulty,POINT (-121.6905262768687 37.517590271730896),Zone C
1596,2023-01-15 21:09:00,37.84285606681546,-121.70077013729532,temp,22.62082133906105,active,POINT (-121.70077013729532 37.84285606681546),Zone C
1684,2023-01-15 21:12:00,37.557508794458734,-122.33847355958166,seismic,89.30810707661855,faulty,POINT (-122.33847355958166 37.557508794458734),Zone C
1379,2023-01-15 21:14:00,37.88353224087115,-121.8036622949393,temp,27.410355631634577,active,POINT (-121.8036622949393 37.88353224087115),Zone C
1585,2023-01-15 21:17:00,37.67576724852438,-121.50404942903349,flood,80.47528803051823,inactive,POINT (-121.50404942903349 37.67576724852438),Zone C
1717,2023-01-15 21:18:00,37.991765057428,-122.14238733331516,seismic,45.18544604141614,inactive,POINT (-122.14238733331516 37.991765057428),Zone C
1940,2023-01-15 21:20:00,37.58639655076003,-122.206160240468,seismic,56.92917740738175,active,POINT (-122.206160240468 37.58639655076003),Zone C
1351,2023-01-15 21:24:00,37.33009264300464,-122.47114756450938,humidity,85.40502697984002,faulty,POINT (-122.47114756450938 37.33009264300464),Zone C
1218,2023-01-15 21:25:00,37.99678312923661,-121.95940062094124,seismic,3.597673312403637,inactive,POINT (-121.95940062094124 37.99678312923661),Zone C
1357,2023-01-15 21:35:00,37.129391404571976,-121.58988413731905,seismic,71.45429734301294,faulty,POINT (-121.58988413731905 37.129391404571976),Zone C
1385,2023-01-15 21:41:00,37.22609108793923,-122.20383339826878,humidity,47.84444412930357,faulty,POINT (-122.20383339826878 37.22609108793923),Zone C
1020,2023-01-15 21:47:00,37.7827658837321,-121.614766027625,seismic,70.79933443047425,active,POINT (-121.614766027625 37.7827658837321),Zone C
1889,2023-01-15 21:59:00,37.697760594435344,-122.32405104299112,humidity,96.6719939767168,inactive,POINT (-122.32405104299112 37.697760594435344),Zone C
1723,2023-01-15 22:00:00,37.98684876268793,-122.48089518756044,humidity,40.81360550723306,active,POINT (-122.48089518756044 37.98684876268793),Zone C
1316,2023-01-15 22:08:00,37.786602559659165,-122.3526440662434,seismic,15.690699121998264,active,POINT (-122.3526440662434 37.786602559659165),Zone C
1757,2023-01-15 22:13:00,37.68639575306212,-122.1168444387554,flood,99.06914650628671,inactive,POINT (-122.1168444387554 37.68639575306212),Zone C
1021,2023-01-15 22:21:00,37.59926522603225,-121.6431724454275,humidity,88.11324564844323,faulty,POINT (-121.6431724454275 37.59926522603225),Zone C
1573,2023-01-15 22:23:00,37.90708679630802,-121.90875058002575,humidity,40.94909272711333,inactive,POINT (-121.90875058002575 37.90708679630802),Zone C
1312,2023-01-15 22:26:00,37.20580453934078,-122.38903216902042,seismic,12.197420283661664,faulty,POINT (-122.38903216902042 37.20580453934078),Zone C
1848,2023-01-15 22:28:00,37.2368905853504,-122.42128950090628,temp,32.76569774633173,faulty,POINT (-122.42128950090628 37.2368905853504),Zone C
1165,2023-01-15 22:33:00,37.29389163416143,-122.259507155241,flood,2.93190834743281,active,POINT (-122.259507155241 37.29389163416143),Zone C
1621,2023-01-15 22:36:00,37.61512367827351,-122.04625466934972,flood,12.990123252806928,faulty,POINT (-122.04625466934972 37.61512367827351),Zone C
1872,2023-01-15 22:38:00,37.87169202331263,-121.86361032460847,temp,94.11147169705426,inactive,POINT (-121.86361032460847 37.87169202331263),Zone C
1512,2023-01-15 22:43:00,37.10650721971933,-122.07319343600582,temp,2.9898452040037826,inactive,POINT (-122.07319343600582 37.10650721971933),Zone C
1604,2023-01-15 22:44:00,37.08022957595027,-122.03358874620916,humidity,47.30997421551118,active,POINT (-122.03358874620916 37.08022957595027),Zone C
1673,2023-01-15 22:52:00,37.93980235951126,-122.25260471616896,flood,35.55839125389194,faulty,POINT (-122.25260471616896 37.93980235951126),Zone C
1412,2023-01-15 23:09:00,37.32978027270249,-122.08314039088997,temp,19.068039715209885,active,POINT (-122.08314039088997 37.32978027270249),Zone C
1575,2023-01-15 23:11:00,37.29534789268375,-122.26497667912288,seismic,64.12944290212273,faulty,POINT (-122.26497667912288 37.29534789268375),Zone C
1458,2023-01-15 23:16:00,37.10956666838898,-121.64336318178358,temp,21.15750379618988,inactive,POINT (-121.64336318178358 37.10956666838898),Zone C
1228,2023-01-15 23:24:00,37.47053185078029,-121.81068075569507,temp,14.32298301198205,faulty,POINT (-121.81068075569507 37.47053185078029),Zone C
1553,2023-01-15 23:26:00,37.21958160039223,-122.01143060747115,temp,52.24421253611597,inactive,POINT (-122.01143060747115 37.21958160039223),Zone C
1957,2023-01-15 23:31:00,37.64964927667874,-122.28991523301552,seismic,48.7931122948065,inactive,POINT (-122.28991523301552 37.64964927667874),Zone C
1184,2023-01-15 23:35:00,37.85340362925106,-122.0825120104688,flood,34.48351409364828,inactive,POINT (-122.0825120104688 37.85340362925106),Zone C
1323,2023-01-15 23:36:00,37.35484541837966,-121.730349536974,humidity,59.29488151901899,active,POINT (-121.730349536974 37.35484541837966),Zone C
1240,2023-01-15 23:51:00,37.23519226708412,-122.43952577821928,humidity,28.502460265253248,inactive,POINT (-122.43952577821928 37.23519226708412),Zone C
1803,2023-01-15 23:58:00,37.52192356102684,-122.36185656379106,flood,97.3686860659526,active,POINT (-122.36185656379106 37.52192356102684),Zone C
1885,2023-01-16 00:07:00,37.21108368652962,-121.66159397930156,humidity,17.02831491277844,active,POINT (-121.66159397930156 37.21108368652962),Zone C
1082,2023-01-16 00:08:00,37.70250958072749,-122.24122624097964,humidity,92.2733894923561,inactive,POINT (-122.24122624097964 37.70250958072749),Zone C
1392,2023-01-16 00:11:00,37.73770060013464,-121.82106802180076,humidity,55.58784626129357,faulty,POINT (-121.82106802180076 37.73770060013464),Zone C
1141,2023-01-16 00:17:00,37.81465554526849,-122.34858295334998,humidity,12.12611523505519,inactive,POINT (-122.34858295334998 37.81465554526849),Zone C
1276,2023-01-16 00:20:00,37.04754252817455,-121.81154986783294,flood,68.13377081772308,active,POINT (-121.81154986783294 37.04754252817455),Zone C
1131,2023-01-16 00:34:00,37.95335762902773,-121.86837486433627,temp,33.98415305605715,inactive,POINT (-121.86837486433627 37.95335762902773),Zone C
1471,2023-01-16 00:35:00,37.88084509494247,-121.53017670558404,temp,77.49684054174182,inactive,POINT (-121.53017670558404 37.88084509494247),Zone C
1900,2023-01-16 00:36:00,37.98262808245231,-122.3932506533326,flood,73.37132708125014,active,POINT (-122.3932506533326 37.98262808245231),Zone C
1742,2023-01-16 00:46:00,37.3459709504714,-121.93271487062316,humidity,80.64562348395471,active,POINT (-121.93271487062316 37.3459709504714),Zone C
1398,2023-01-16 00:53:00,37.00666580192622,-122.48169360693464,humidity,78.35470978220323,faulty,POINT (-122.48169360693464 37.00666580192622),Zone C
1107,2023-01-16 00:54:00,37.07846890395961,-122.0430104691276,flood,77.55198847806653,active,POINT (-122.0430104691276 37.07846890395961),Zone C
1074,2023-01-16 00:55:00,37.99634775240448,-121.64762771441988,temp,80.80908085532434,inactive,POINT (-121.64762771441988 37.99634775240448),Zone C
1087,2023-01-16 01:04:00,37.871780715372594,-121.9208516086222,temp,75.37412086669055,active,POINT (-121.9208516086222 37.871780715372594),Zone C
1414,2023-01-16 01:08:00,37.9314560087691,-121.98625627600964,flood,91.91674872370191,inactive,POINT (-121.98625627600964 37.9314560087691),Zone C
1191,2023-01-16 01:15:00,37.72115346693788,-122.47237081125542,seismic,78.00100156869844,inactive,POINT (-122.47237081125542 37.72115346693788),Zone C
1411,2023-01-16 01:20:00,37.35025667036306,-121.54179143729638,humidity,91.99729206890824,inactive,POINT (-121.54179143729638 37.35025667036306),Zone C
1490,2023-01-16 01:27:00,37.76633296814707,-121.78574395703244,seismic,28.504736170264238,faulty,POINT (-121.78574395703244 37.76633296814707),Zone C
1007,2023-01-16 01:28:00,37.69293054042474,-121.64764309754318,seismic,89.14540450807654,active,POINT (-121.64764309754318 37.69293054042474),Zone C
1217,2023-01-16 01:30:00,37.76242634928882,-122.33544852231068,flood,11.422112948941155,inactive,POINT (-122.33544852231068 37.76242634928882),Zone C
1028,2023-01-16 01:33:00,37.53061399423122,-121.73656720667697,humidity,38.1455971223116,faulty,POINT (-121.73656720667697 37.53061399423122),Zone C
1009,2023-01-16 01:37:00,37.57240719140469,-121.76535896566756,temp,59.43240671755952,inactive,POINT (-121.76535896566756 37.57240719140469),Zone C
1732,2023-01-16 01:38:00,37.3238597652557,-122.38171083987253,flood,43.27114293588904,active,POINT (-122.38171083987253 37.3238597652557),Zone C
1816,2023-01-16 01:40:00,37.91959067275111,-122.07828878060155,temp,45.65034548910991,inactive,POINT (-122.07828878060155 37.91959067275111),Zone C
1467,2023-01-16 01:43:00,37.59745982678138,-122.18532499748348,seismic,31.98886400697155,faulty,POINT (-122.18532499748348 37.59745982678138),Zone C
1694,2023-01-16 01:46:00,37.06695894809276,-121.67716434794674,flood,9.75098385687996,inactive,POINT (-121.67716434794674 37.06695894809276),Zone C
1633,2023-01-16 01:47:00,37.29736765091784,-121.93862771602012,humidity,53.52712917570037,inactive,POINT (-121.93862771602012 37.29736765091784),Zone C
1134,2023-01-16 01:50:00,37.58531454973838,-121.62124134820604,flood,40.660173969407296,inactive,POINT (-121.62124134820604 37.58531454973838),Zone C
1880,2023-01-16 01:53:00,37.09130248622014,-121.84068925258224,seismic,36.81311347847569,active,POINT (-121.84068925258224 37.09130248622014),Zone C
1228,2023-01-16 01:57:00,37.10585639433227,-122.18767270504162,seismic,40.114382950281694,active,POINT (-122.18767270504162 37.10585639433227),Zone C
1387,2023-01-16 02:03:00,37.5117976941088,-122.24850704255851,humidity,72.06814667440052,active,POINT (-122.24850704255851 37.5117976941088),Zone C
1564,2023-01-16 02:06:00,37.34550027074472,-122.0599634916785,seismic,40.53767175823175,active,POINT (-122.0599634916785 37.34550027074472),Zone C
1408,2023-01-16 02:07:00,37.35451285808485,-122.23817534422852,temp,92.6723594272613,inactive,POINT (-122.23817534422852 37.35451285808485),Zone C
1949,2023-01-16 02:39:00,37.935358914225496,-121.69896940967476,humidity,91.66987090699084,faulty,POINT (-121.69896940967476 37.935358914225496),Zone C
1561,2023-01-16 02:52:00,37.81956984281484,-122.3199548266777,humidity,67.81237586960141,active,POINT (-122.3199548266777 37.81956984281484),Zone C
1990,2023-01-16 02:55:00,37.1389160775671,-122.29181163384902,temp,3.446520413994369,active,POINT (-122.29181163384902 37.1389160775671),Zone C
1908,2023-01-16 03:04:00,37.265541397495866,-122.38180537957707,humidity,9.547600499554454,inactive,POINT (-122.38180537957707 37.265541397495866),Zone C
1184,2023-01-16 03:09:00,37.256099520622925,-121.67459734695298,temp,79.66787159089559,inactive,POINT (-121.67459734695298 37.256099520622925),Zone C
1069,2023-01-16 03:17:00,37.04522204733192,-122.13221495740682,seismic,68.08339372370678,faulty,POINT (-122.13221495740682 37.04522204733192),Zone C
1709,2023-01-16 03:20:00,37.84662754879326,-121.95203308080625,flood,86.32428842815916,inactive,POINT (-121.95203308080625 37.84662754879326),Zone C
1974,2023-01-16 03:26:00,37.85140695372861,-122.21147713970272,temp,54.5668932174632,active,POINT (-122.21147713970272 37.85140695372861),Zone C
1294,2023-01-16 03:27:00,37.3294998761038,-121.99626588198238,flood,15.08896942464405,active,POINT (-121.99626588198238 37.3294998761038),Zone C
1187,2023-01-16 03:35:00,37.63630283015576,-122.01627230265736,humidity,65.23903140746249,active,POINT (-122.01627230265736 37.63630283015576),Zone C
1156,2023-01-16 03:36:00,37.41136879784023,-122.2271809859996,flood,1.072515545674391,inactive,POINT (-122.2271809859996 37.41136879784023),Zone C
1259,2023-01-16 03:40:00,37.71013120991039,-121.5129139456688,seismic,18.85963195867041,faulty,POINT (-121.5129139456688 37.71013120991039),Zone C
1339,2023-01-16 03:44:00,37.68188567025636,-122.41333522910712,temp,51.89737841437508,inactive,POINT (-122.41333522910712 37.68188567025636),Zone C
1468,2023-01-16 03:48:00,37.3899676560362,-121.6732660693748,humidity,73.84480634715578,faulty,POINT (-121.6732660693748 37.3899676560362),Zone C
1154,2023-01-16 03:54:00,37.44538374021622,-122.4761888880067,seismic,38.86797451434686,active,POINT (-122.4761888880067 37.44538374021622),Zone C
1117,2023-01-16 03:58:00,37.22538770302161,-122.3944307093028,flood,27.329571922744943,faulty,POINT (-122.3944307093028 37.22538770302161),Zone C
1016,2023-01-16 04:00:00,37.38701193446906,-122.06549129368156,humidity,88.7162887601666,active,POINT (-122.06549129368156 37.38701193446906),Zone C
1375,2023-01-16 04:19:00,37.25639329899766,-122.19779096680172,humidity,87.78499270398635,inactive,POINT (-122.19779096680172 37.25639329899766),Zone C
1389,2023-01-16 04:21:00,37.86733103205682,-121.69225998062852,flood,28.6304585481317,faulty,POINT (-121.69225998062852 37.86733103205682),Zone C
1756,2023-01-16 04:24:00,37.07370166854279,-122.49147773914788,humidity,79.52291042157782,active,POINT (-122.49147773914788 37.07370166854279),Zone C
1346,2023-01-16 04:28:00,37.26373497444723,-122.3529301406775,temp,29.33017442317064,active,POINT (-122.3529301406775 37.26373497444723),Zone C
1978,2023-01-16 04:30:00,37.74463633281565,-122.09671362204756,seismic,67.54995672688963,inactive,POINT (-122.09671362204756 37.74463633281565),Zone C
